1,F,24,ANTH,335,001,RAHMOUNI,20,20,18,,,,,,LANG & SOCIETY: SOCIOLING,45692
1,F,24,ANTH,345,001,GIBSON,35,35,29,,,,,,THE ANTHROPOLOGY OF TEA,48169
1,F,24,ANTH,355,001,MEANS,25,25,22,,,,,,DEATH AND BURIAL,33054
1,F,24,ANTH,391,001,GIBSON,0,0,1,,,,,,TOPICS: ANTHROPOLOGY OF TEA,48081
1,F,24,ANTH,394,001,PAWLOWICZ,26,26,13,,,,,,HISTORICAL ARCHEOLOGY,47878
1,F,24,ANTH,398,003,VERGAMINI,0,0,4,,,,,,FIELD INVESTIGATIONS IN ANTH,48261
1,F,24,ANTH,454,901,PAWLOWICZ,15,15,6,,,,,,THEORY IN CULTURAL ANTHRO,28586
1,F,24,ANTH,490,001,MEANS,20,20,10,,,,,,ANTHROPOLOGY SENIOR CAPSTONE,30534
1,F,24,ANTH,491,001,RECTOR,0,0,0,,,,,,ADV TOPICS IN ANTHROPOLOGY,46971
1,F,24,ANTH,492,002,GIBSON,0,0,1,,,,,,INDEPENDENT STUDY,47088
1,F,24,ANTH,497,701,MEANS,0,0,0,,,,,,HONORS IN ANTHROPOLOGY,46920
1,F,24,APPL,200,001,HAMMEL,0,0,0,,,,,,APPLIED LESSONS: BASSOON,44575
1,F,24,APPL,200,002,VESELOV,0,0,0,,,,,,APPLIED LESSONS: CELLO,25981
1,F,24,APPL,200,003,STOFFAN,0,0,1,,,,,,APPLIED LESSONS: CLARINET,25982
1,F,24,APPL,200,004,KARTARI,0,0,6,,,,,,APPLIED LESSONS: DOUBLE BASS,25983
1,F,24,APPL,200,005,RANDAZZO,0,0,0,,,,,,APPLIED LESS: BASS JAZZ,25984
1,F,24,APPL,200,006,MARTUCCI,0,0,1,,,,,,APPLIED LESSONS: DRUM SET JAZZ,25985
1,F,24,APPL,200,007,WALTER,0,0,0,,,,,,APPLIED LESSONS: EUPHONIUM,47535
1,F,24,APPL,200,008,PETERS,0,0,2,,,,,,APPLIED LESSONS: FLUTE,25987
1,F,24,APPL,200,010,SMITH,0,0,0,,,,,,APPLIED LESSONS: FRENCH HORN,25989
1,F,24,APPL,200,011,TOUSSAINT,0,0,7,,,,,,APPLIED LESSONS: GUITAR,25990
1,F,24,APPL,200,012,POLLARD,0,0,0,,,,,,APPLIED LESSONS: GUITAR JAZZ,25991
1,F,24,APPL,200,014,MCKEITHEN,0,0,0,,,,,,APPLIED LESSONS: OBOE,45695
1,F,24,APPL,200,016,ALEXANDER,0,0,4,,,,,,APPLIED LESSONS: PERCUSSION,25995
1,F,24,APPL,200,017,ADAMEK,0,0,3,,,,,,APPLIED LESSONS: PIANO,25996
1,F,24,APPL,200,018,VASILJEVIC,0,0,3,,,,,,APPLIED LESSONS: PIANO JAZZ,25997
1,F,24,APPL,200,019,OYAN,0,0,2,,,,,,APPLIED LESSONS: SAXOPHONE,25998
1,F,24,APPL,200,020,KUHL,0,0,0,,,,,,APPLIED LESSONS:SAXOPHONE JAZZ,25999
1,F,24,APPL,200,021,LOUDON,0,0,0,,,,,,APPLIED LESSONS: TROMBONE,44673
1,F,24,APPL,200,022,GUNN,0,0,0,,,,,,APPLIED LESSONS:TROMBONE JAZZ,26001
1,F,24,APPL,200,023,TBD,0,0,1,,,,,,APPLIED LESSONS:TRUMPET,47536
1,F,24,APPL,200,024,BARNETT,0,0,3,,,,,,APPLIED LESSONS:TRUMPET JAZZ,26003
1,F,24,APPL,200,025,HUDSON,0,0,0,,,,,,APPLIED LESSONS: TUBA,26004
1,F,24,APPL,200,026,SCHMIDT,0,0,0,,,,,,APPLIED LESSONS: VIOLA,45696
1,F,24,APPL,200,027,WILLIAMS,0,0,3,,,,,,APPLIED LESSONS: VIOLIN,26006
1,F,24,APPL,200,028,WOOD,0,0,2,,,,,,APPLIED LESSONS: VOICE,26007
1,F,24,APPL,200,030,JELLISON,0,0,1,,,,,,APPLIED LESSONS: HARP,44580
1,F,24,APPL,200,031,RANDAZZO,0,0,0,,,,,,APPLIED LESSONS:BASS GUITAR,36773
1,F,24,APPL,200,032,TOUSSAINT,0,0,2,,,,,,APPLIED LESNS:ACOUSTIC GUITAR,36774
1,F,24,APPL,200,033,MYSSYK,0,0,0,,,,,,APPLIED LESSONS: CONDUCTING,45709
1,F,24,APPL,200,034,DAVIS,0,0,14,,,,,,APPLIED LESSONS: MUSIC THEATRE,39926
1,F,24,APPL,310,001,HAMMEL,0,0,0,,,,,,APPLIED LESSONS: BASSOON,47537
1,F,24,APPL,310,002,MCCOMB,0,0,0,,,,,,APPLIED LESSONS: CELLO,44677
1,F,24,APPL,310,003,STOFFAN,0,0,1,,,,,,APPLIED LESSONS: CLARINET,44678
1,F,24,APPL,310,004,KARTARI,0,0,0,,,,,,APPLIED LESSONS: DOUBLE BASS,47538
1,F,24,APPL,310,005,RANDAZZO,0,0,0,,,,,,APPL LESSONS: BASS JAZZ,45697
1,F,24,APPL,310,006,MARTUCCI,0,0,0,,,,,,APPLIED LESSONS: DRUM SET JAZZ,45175
1,F,24,APPL,310,007,WALTER,0,0,0,,,,,,APPLIED LESSONS: EUPHONIUM,47539
1,F,24,APPL,310,008,PETERS,0,0,0,,,,,,APPLIED LESSONS: FLUTE,47540
1,F,24,APPL,310,010,SMITH,0,0,0,,,,,,APPLIED LESSONS: FRENCH HORN,26018
1,F,24,APPL,310,011,TOUSSAINT,0,0,1,,,,,,APPLIED LESSONS: GUITAR,26019
1,F,24,APPL,310,012,POLLARD,0,0,0,,,,,,APPLIED LESSONS: GUITAR-JAZZ,26020
1,F,24,APPL,310,014,MCKEITHEN,0,0,0,,,,,,APPLIED LESSONS: OBOE,45698
1,F,24,APPL,310,016,ALEXANDER,0,0,3,,,,,,APPLIED LESSONS: PERCUSSION,44679
1,F,24,APPL,310,017,ADAMEK,0,0,1,,,,,,APPLIED LESSONS: PIANO,26025
1,F,24,APPL,310,018,VASILJEVIC,0,0,1,,,,,,APPLIED LESSONS PIANO JAZZ,47541
1,F,24,APPL,310,019,OYAN,0,0,0,,,,,,APPLIED LESSONS: SAXOPHONE,26027
1,F,24,APPL,310,020,KUHL,0,0,1,,,,,,APPL LESSONS: SAXOPHONE JAZZ,45699
1,F,24,APPL,310,021,WALTER,0,0,0,,,,,,APPLIED LESSONS: TROMBONE,44674
1,F,24,APPL,310,022,GUNN,0,0,0,,,,,,APPLIED LESSONS: TROMBONE JAZZ,44872
1,F,24,APPL,310,023,TBD,0,0,2,,,,,,APPLIED LESSONS: TRUMPET,26031
1,F,24,APPL,310,024,BARNETT,0,0,0,,,,,,APPLIED LESSONS: TRUMPET JAZZ,45701
1,F,24,APPL,310,025,HUDSON,0,0,0,,,,,,APPLIED LESSONS: TUBA,45232
1,F,24,APPL,310,026,SCHMIDT,0,0,0,,,,,,APPLIED LESSONS: VIOLA,47542
1,F,24,APPL,310,027,WILLIAMS,0,0,0,,,,,,APPLIED LESSONS: VIOLIN,45702
1,F,24,APPL,310,028,WOOD,0,0,3,,,,,,APPLIED LESSONS: VOICE,26036
1,F,24,APPL,310,029,JELLISON,0,0,0,,,,,,APPLIED LESSONS: HARP,45703
1,F,24,APPL,311,001,HAMMEL,5,5,0,,,,,,APPLIED LESSONS: BASSOON,47543
1,F,24,APPL,311,002,MCCOMB,5,5,1,,,,,,APPLIED LESSONS: CELLO,44681
1,F,24,APPL,311,003,STOFFAN,5,5,1,,,,,,APPLIED LESSONS: CLARINET,47544
1,F,24,APPL,311,004,KARTARI,10,10,0,,,,,,APPLIED LESSONS: DOUBLE BASS,47545
1,F,24,APPL,311,005,RANDAZZO,5,5,5,,,,,,APPLIED LESSONS: BASS JAZZ,26075
1,F,24,APPL,311,006,MARTUCCI,5,5,1,,,,,,APPLIED LESSONS:DRUM SET JAZZ,26076
1,F,24,APPL,311,007,WALTER,5,5,0,,,,,,APPLIED LESSONS: EUPHONIUM,26077
1,F,24,APPL,311,008,PETERS,8,8,1,,,,,,APPLIED LESSONS: FLUTE,26078
1,F,24,APPL,311,010,SMITH,8,8,1,,,,,,APPLIED LESSONS: FRENCH HORN,26080
1,F,24,APPL,311,011,TOUSSAINT,10,10,4,,,,,,APPLIED LESSONS: GUITAR,26081
1,F,24,APPL,311,012,POLLARD,8,8,2,,,,,,APPLIED LESSONS: GUITAR JAZZ,26082
1,F,24,APPL,311,014,MCKEITHEN,5,5,0,,,,,,APPLIED LESSONS: OBOE,45732
1,F,24,APPL,311,016,ALEXANDER,10,10,1,,,,,,APPLIED LESSONS: PERCUSSION,26086
1,F,24,APPL,311,017,ADAMEK,10,10,1,,,,,,APPLIED LESSONS: PIANO,26087
1,F,24,APPL,311,018,VASILJEVIC,5,5,2,,,,,,APPLIED LESSONS: PIANO JAZZ,44762
1,F,24,APPL,311,019,OYAN,5,5,3,,,,,,APPLIED LESSONS: SAXOPHONE,26089
1,F,24,APPL,311,020,KUHL,5,5,2,,,,,,APPLIED LESSONS:SAXOPHONE JAZZ,26090
1,F,24,APPL,311,021,WALTER,8,8,4,,,,,,APPLIED LESSONS: TROMBONE,26091
1,F,24,APPL,311,022,GUNN,5,5,0,,,,,,APPLIED LESSONS:TROMBONE JAZZ,26092
1,F,24,APPL,311,023,TBD,10,10,0,,,,,,APPLIED LESSONS: TRUMPET,26093
1,F,24,APPL,311,024,BARNETT,5,5,0,,,,,,APPLIED LESSONS: TRUMPET JAZZ,45733
1,F,24,APPL,311,025,HUDSON,5,5,2,,,,,,APPLIED LESSONS: TUBA,26095
